run;lowBeta;highBeta;attention;velocity;currentLife;timestamp(s)
0;147810;30715;41;4,95;3;0,02
0;64957;54993;27;4,95;3;0,4655339
0;146539;78622;50;4,95;3;2,296708
0;4622;3606;44;4,95;3;2,979705
0;3355;3277;44;4,95;3;3,413506
0;23249;19847;34;4,95;3;3,91256
0;6536;20165;26;4,95;3;4,329705
0;21570;15790;21;4,95;3;5,244995
0;14067;19030;26;4,95;3;5,678405
0;23153;8533;23;4,95;3;6,594348
0;48687;48138;29;4,95;3;7,560558
0;6286;2990;27;4,95;3;8,543323
0;4912;26441;37;4,95;3;9,526299
0;4810;14169;53;4,95;3;10,55887
0;6120;3161;47;4,95;3;11,55874
0;3809;19903;56;4,95;3;12,54124
0;4853;15489;53;4,95;3;13,55725
0;5278;14876;81;4,95;3;16,55629
0;1635;2949;78;7,950011;3;17,53831
0;9118;20116;81;9,150038;3;18,53786
0;19141;11695;80;12,10005;3;19,52061
0;16598;19716;78;9,100038;3;20,52001
0;7724;10822;87;10,24006;3;21,46993
0;14931;15077;70;13,29008;3;22,48678
0;9787;18231;75;14,4501;3;23,45193
0;6365;8338;70;15,69013;3;24,48548
0;11583;16345;66;16,89016;3;25,4841
0;9949;18159;64;18,03018;3;26,43355
0;15664;14483;53;19,29021;3;27,48299
0;5305;10567;44;13,34025;3;29,46506
0;9785;14454;60;10,39024;3;30,44799
0;18258;22049;50;7,340229;3;31,46433
0;7208;3464;27;4,95;3;33,41321
0;44175;22848;16;4,95;3;34,44572
0;23444;24349;26;4,95;3;35,42862
0;7662;5581;30;4,95;3;36,41201
0;13547;10189;37;4,95;3;37,42755
0;14520;9007;40;4,95;3;38,41027
0;14600;15550;26;4,95;3;39,37641
0;221613;66674;29;4,95;3;40,3595
0;34628;36465;34;4,95;3;41,3587
0;74749;45392;27;4,95;3;42,40905
0;15543;15902;48;4,95;3;43,34196
0;25578;21883;40;4,95;3;44,32375
0;44613;17772;43;4,95;3;45,32391
0;5813;6729;34;4,95;3;46,30614
0;13249;3275;17;4,95;3;47,33952
0;2450;1105;13;4,95;3;48,32158
0;1507;9777;21;4,95;3;49,32109
0;6035;21607;51;4,95;3;50,30392
0;12070;13046;51;4,95;3;51,33661
0;12542;15276;60;4,95;3;52,30342
0;9341;14810;64;4,95;3;53,30209
0;9925;8314;57;6,179999;3;54,28506
0;7071;12949;66;4,95;3;55,31796
0;15311;9145;78;6,159999;3;56,28406
0;23696;19113;66;7,379998;3;57,30003
0;10085;18122;70;8,56001;3;58,28277
0;17862;20149;78;10,92006;3;60,24836
0;21945;23645;88;12,12009;3;61,24806
0;21210;20262;70;15,1701;3;62,26394
0;2858;40780;70;16,35013;3;63,24683
0;7736;11830;64;17,53016;3;64,23058
0;21298;30595;66;18,75019;3;65,24569
0;8891;34140;87;19,89021;3;66,19522
0;9561;26461;77;22,99016;3;67,22805
0;14642;32057;81;24,19019;3;68,22785
0;20759;22197;66;27,14015;3;69,21133
0;21547;10841;47;28,34017;3;70,20979
0;12956;26669;51;25,39022;3;71,19236
0;33342;20792;57;22,44026;3;72,17524
0;30937;24404;48;16,39036;3;74,1916
0;16467;29905;44;13,54035;3;75,14037
0;92091;62231;34;10,44034;3;76,17313
0;3867;1664;29;7,440329;3;77,17262
0;8321;4513;26;4,95;3;79,18801
0;18160;9390;23;4,95;3;80,15442
0;4900;20396;35;4,95;3;81,15464
0;4079;3044;47;4,95;3;83,1358
0;23374;14669;47;4,95;3;84,10204
0;3977;15041;40;4,95;3;85,11809
0;9766;13572;53;4,95;3;86,0842
0;6202;9862;63;4,95;3;87,11703
0;2695;9499;70;6,179999;3;88,09981
0;9723;5144;56;7,339998;3;89,06605
0;23164;20572;54;4,95;3;90,04875
0;13430;9310;56;4,95;3;91,06561
0;840;6440;54;4,95;3;92,06446
0;3147;3451;67;4,95;3;93,03046
0;1305;5736;57;6,199999;3;94,02977
0;9957;16381;61;4,95;3;95,0462
0;8396;11302;56;6,219999;3;96,0621
0;7219;31097;67;4,95;3;97,01166
0;8503;14700;70;6,199999;3;98,01117
0;8466;7038;61;7,399998;3;99,01051
0;14555;22809;61;9,840039;3;101,0435
0;31242;24169;44;0;2;102,0264
0;70929;23771;53;4,95;2;102,9917
0;14021;13508;53;4,95;2;103,9912
0;9304;23952;53;4,95;2;105,1726
0;11209;14271;48;4,95;2;105,589
0;48439;35877;41;4,95;2;106,1052
0;41196;40000;41;4,95;2;106,5055
0;68993;108560;50;4,95;2;107,0058
0;2758;17465;51;4,95;2;107,4547
0;88065;111620;57;4,95;2;107,9711
0;18586;8851;38;4,95;2;109,2704
0;18210;12037;27;4,95;2;110,2533
0;12236;18781;27;4,95;2;111,2528
0;10939;13275;34;4,95;2;112,202
0;12733;3984;35;4,95;2;113,2183
0;1683;1698;34;4,95;2;114,2343
1;3524;4890;20;4,95;3;0,02
1;3719;6208;43;4,95;3;0,1255314
1;6818;5403;44;4,95;3;1,174801
1;5875;10829;47;4,95;3;2,124651
1;4468;8148;61;4,95;3;3,140616
1;37264;26077;53;6,179999;3;4,123265
1;24320;13031;70;4,95;3;6,122842
1;10146;32968;77;6,219999;3;7,138273
1;16145;54456;70;7,399998;3;8,121105
1;17683;10548;51;8,600011;3;9,121245
1;53769;19922;47;5,599999;3;10,11993
1;35093;63109;37;4,95;3;11,11956
1;130794;43183;38;4,95;3;12,0688
1;8463;4532;34;4,95;3;13,05166
1;78811;94680;35;4,95;3;14,08434
1;24728;13074;27;4,95;3;15,05053
1;57177;33578;37;4,95;3;16,03344
1;19067;7495;48;4,95;3;17,04948
1;11428;13141;43;4,95;3;18,03325
1;6486;9736;56;4,95;3;19,01589
1;4473;22762;56;4,95;3;20,03123
1;19344;16479;66;4,95;3;21,04774
1;4477;14460;75;6,139999;3;21,9966
1;11053;16235;70;8,540009;3;23,99558
1;6369;16862;81;9,720037;3;24,97871
1;15934;13781;87;12,72005;3;25,97793
1;22126;13500;81;15,67006;3;26,96102
1;1610;5399;44;21,71997;3;28,9764
1;5642;10419;38;18,72002;3;29,97575
1;12636;17141;53;15,67006;3;30,99265
1;3050;17005;84;9,670035;3;32,99075
1;9415;7656;84;12,47005;3;33,99036
1;18825;18657;84;15,37006;3;34,95637
1;6712;12986;75;18,27003;3;35,92264
1;15994;14946;60;19,51005;3;36,95536
1;10635;19817;53;16,6101;3;37,9214
1;4097;3506;40;13,7101;3;38,88804
1;11649;13684;37;10,71009;3;39,88707
1;11123;3953;30;7,710075;3;40,88655
1;37749;35943;38;4,95;3;41,90343
1;6106;6805;30;4,95;3;42,86955
1;15840;7989;37;4,95;3;43,88497
1;10636;27905;53;4,95;3;44,88435
1;41559;26255;60;4,95;3;45,86704
1;27954;13733;57;4,95;3;46,85057
