run;lowBeta;highBeta;attention;velocity;currentLife;coins;distance(m);timestamp(s)
1;4638;6016;38;2,99;3;0;4,982587;1,633142
1;4638;6016;38;2,99;3;0;5,032378;1,649794
1;4638;6016;38;2,99;3;0;5,0824;1,666524
1;4638;6016;38;2,99;3;0;5,13259;1,68331
1;4638;6016;38;2,99;3;0;5,183312;1,700274
1;4638;6016;38;2,99;3;0;5,23175;1,716474
1;4638;6016;38;2,99;3;0;5,282065;1,733302
1;4638;6016;38;2,99;3;0;5,33299;1,750334
1;4638;6016;38;2,99;3;0;5,381058;1,76641
1;4638;6016;38;2,99;3;0;5,431091;1,783143
1;4638;6016;38;2,99;3;0;5,480891;1,799799
1;4638;6016;38;2,99;3;0;5,531049;1,816574
1;4638;6016;38;2,99;3;0;5,581051;1,833297
1;4638;6016;38;2,99;3;0;5,630457;1,849821
1;4638;6016;38;2,99;3;0;5,680035;1,866402
1;4638;6016;38;2,99;3;0;5,730796;1,883379
1;4638;6016;38;2,99;3;0;5,779762;1,899756
1;4638;6016;38;2,99;3;0;5,830317;1,916664
1;4638;6016;38;2,99;3;0;5,879351;1,933063
1;4638;6016;38;2,99;3;0;5,929253;1,949753
1;4638;6016;38;2,99;3;0;5,979703;1,966626
1;4638;6016;38;2,99;3;0;6,028579;1,982972
1;4638;6016;38;2,99;3;0;6,079965;2,000158
1;4638;6016;38;2,99;3;0;6,128684;2,016452
1;4638;6016;38;2,99;3;0;6,178601;2,033147
1;4638;6016;38;2,99;3;0;6,229616;2,050209
1;4638;6016;38;2,99;3;0;6,278106;2,066426
1;4638;6016;38;2,99;3;0;6,327349;2,082895
1;4638;6016;38;2,99;3;0;6,377359;2,099621
1;4638;6016;38;2,99;3;0;6,428318;2,116664
1;4638;6016;38;2,99;3;0;6,477404;2,133081
1;4638;6016;38;2,99;3;0;6,52729;2,149765
1;4638;6016;38;2,99;3;0;6,57694;2,16637
1;4638;6016;38;2,99;3;0;6,62733;2,183223
1;4638;6016;38;2,99;3;0;6,676666;2,199723
1;4638;6016;38;2,99;3;0;6,725965;2,216211
1;4638;6016;38;2,99;3;0;6,775938;2,232925
1;4638;6016;38;2,99;3;0;6,826053;2,249686
1;4638;6016;38;2,99;3;0;6,875655;2,266275
1;4638;6016;38;2,99;3;0;6,925611;2,282983
1;4638;6016;38;2,99;3;0;6,97479;2,29943
1;4638;6016;38;2,99;3;0;7,024859;2,316176
1;4638;6016;38;2,99;3;0;7,074771;2,332869
1;4638;6016;38;2,99;3;0;7,12463;2,349544
1;4638;6016;38;2,99;3;0;7,174434;2,366201
1;4638;6016;38;2,99;3;0;7,224111;2,382815
1;4638;6016;38;2,99;3;0;7,274209;2,39957
1;4638;6016;38;2,99;3;0;7,324192;2,416287
1;4638;6016;38;2,99;3;0;7,375157;2,433332
1;4638;6016;38;2,99;3;0;7,423977;2,44966
1;4638;6016;38;2,99;3;0;7,472942;2,466036
1;4638;6016;38;2,99;3;0;7,524718;2,483352
1;4638;6016;38;2,99;3;0;7,57264;2,49938
1;3976;3153;29;2,99;3;0;7,623129;2,516266
1;3976;3153;29;2,99;3;0;7,672395;2,532743
1;3976;3153;29;2,99;3;0;7,723035;2,549679
1;3976;3153;29;2,99;3;0;7,771901;2,566022
1;3976;3153;29;2,99;3;0;7,821538;2,582623
1;3976;3153;29;2,99;3;0;7,871468;2,599322
1;3976;3153;29;2,99;3;0;7,922291;2,61632
1;3976;3153;29;2,99;3;0;7,971262;2,632698
1;3976;3153;29;2,99;3;0;8,020856;2,649285
1;3976;3153;29;2,99;3;0;8,070839;2,666002
1;3976;3153;29;2,99;3;0;8,122303;2,683214
1;3976;3153;29;2,99;3;0;8,17019;2,699229
1;3976;3153;29;2,99;3;0;8,220666;2,716111
1;3976;3153;29;2,99;3;0;8,270484;2,732773
1;3976;3153;29;2,99;3;0;8,319798;2,749265
1;3976;3153;29;2,99;3;0;8,369257;2,765807
1;3976;3153;29;2,99;3;0;8,419329;2,782553
1;3976;3153;29;2,99;3;0;8,469604;2,799368
1;3976;3153;29;2,99;3;0;8,519487;2,816051
1;3976;3153;29;2,99;3;0;8,569278;2,832703
1;3976;3153;29;2,99;3;0;8,618688;2,849228
1;3976;3153;29;2,99;3;0;8,668251;2,865805
1;3976;3153;29;2,99;3;0;8,718237;2,882522
1;3976;3153;29;2,99;3;0;8,768517;2,899338
1;3976;3153;29;2,99;3;0;8,818007;2,91589
1;3976;3153;29;2,99;3;0;8,868328;2,93272
1;3976;3153;29;2,99;3;0;8,91712;2,949039
1;3976;3153;29;2,99;3;0;8,966737;2,965633
1;3976;3153;29;2,99;3;0;9,017443;2,982591
1;3976;3153;29;2,99;3;0;9,067186;2,999228
1;3976;3153;29;2,99;3;0;9,117579;3,016082
1;3976;3153;29;2,99;3;0;9,166972;3,032601
1;3976;3153;29;2,99;3;0;9,216144;3,049047
1;3976;3153;29;2,99;3;0;9,266132;3,065765
1;3976;3153;29;2,99;3;0;9,315766;3,082365
1;3976;3153;29;2,99;3;0;9,36665;3,099383
1;3976;3153;29;2,99;3;0;9,415619;3,115761
1;3976;3153;29;2,99;3;0;9,465896;3,132576
1;3976;3153;29;2,99;3;0;9,514879;3,148958
1;3976;3153;29;2,99;3;0;9,566499;3,166223
1;3976;3153;29;2,99;3;0;9,614736;3,182355
1;3976;3153;29;2,99;3;0;9,66436;3,198952
1;3976;3153;29;2,99;3;0;9,714407;3,21569
1;3976;3153;29;2,99;3;0;9,764058;3,232296
1;3976;3153;29;2,99;3;0;9,814396;3,249131
1;3976;3153;29;2,99;3;0;9,863452;3,265538
1;3976;3153;29;2,99;3;0;9,91329;3,282206
1;3976;3153;29;2,99;3;0;9,963018;3,298838
1;3976;3153;29;2,99;3;0;10,0138;3,31582
1;3976;3153;29;2,99;3;0;10,0631;3,33231
1;3976;3153;29;2,99;3;0;10,11265;3,348882
1;3976;3153;29;2,99;3;0;10,16323;3,365798
1;3976;3153;29;2,99;3;0;10,21254;3,382289
1;3976;3153;29;2,99;3;0;10,26332;3,399274
1;3976;3153;29;2,99;3;0;10,31175;3,415469
1;3976;3153;29;2,99;3;0;10,36197;3,432266
1;3976;3153;29;2,99;3;0;10,41288;3,449293
1;3976;3153;29;2,99;3;0;10,46146;3,465541
1;3976;3153;29;2,99;3;0;10,51172;3,482351
1;3976;3153;29;2,99;3;0;10,56111;3,498868
1;17267;12115;40;2,99;3;0;10,61109;3,515584
1;17267;12115;40;3,02;3;0;10,66111;3,532312
1;17267;12115;40;3,04;3;0;10,71113;3,548877
1;17267;12115;40;3,06;3;0;10,76216;3,565661
1;17267;12115;40;3,08;3;0;10,8123;3,582047
1;17267;12115;40;3,1;3;0;10,86445;3,59898
1;17267;12115;40;3,12;3;0;10,91616;3,615662
1;17267;12115;40;3,14;3;0;10,96732;3,632058
1;17267;12115;40;3,16;3;0;11,02024;3,64891
1;17267;12115;40;3,18;3;0;11,07251;3,665454
1;17267;12115;40;3,2;3;0;11,12569;3,682175
1;17267;12115;40;3,22;3;0;11,17862;3,698716
1;17267;12115;40;3,24;3;0;11,23334;3,71571
1;17267;12115;40;3,26;3;0;11,2864;3,732086
1;17267;12115;40;3,28;3;0;11,34112;3,748872
1;17267;12115;40;3,3;3;0;11,39503;3,765307
1;17267;12115;40;3,32;3;0;11,45004;3,781977
1;17267;12115;40;3,34;3;0;11,50561;3,798717
1;17267;12115;40;3,36;3;0;11,56099;3,815297
1;17267;12115;40;3,38;3;0;11,61751;3,832117
1;17267;12115;40;3,4;3;0;11,67564;3,849318
1;17267;12115;40;3,42;3;0;11,73285;3,866143
1;17267;12115;40;3,44;3;0;11,78941;3,88268
1;17267;12115;40;3,46;3;0;11,84639;3,899244
1;17267;12115;40;3,48;3;0;11,904;3,915894
1;17267;12115;40;3,5;3;0;11,96225;3,932632
1;17267;12115;40;3,52;3;0;12,02122;3,949482
1;17267;12115;40;3,539999;3;0;12,07897;3,965887
1;17267;12115;40;3,559999;3;0;12,13776;3,982495
1;17267;12115;40;3,579999;3;0;12,19783;3,999369
1;17267;12115;40;3,599999;3;0;12,25689;4,015867
1;17267;12115;40;3,619999;3;0;12,3169;4,032535
1;17267;12115;40;3,639999;3;0;12,37469;4,048501
1;17267;12115;40;3,659999;3;0;12,43571;4,065265
1;17267;12115;40;3,679999;3;0;12,49635;4,081831
1;17267;12115;40;3,699999;3;0;12,55754;4,098458
1;17267;12115;40;3,719999;3;0;12,61991;4,115317
1;17267;12115;40;3,739999;3;0;12,68118;4,131787
1;17267;12115;40;3,759999;3;0;12,74664;4,149289
1;17267;12115;40;3,779999;3;0;12,80892;4,165854
1;17267;12115;40;3,799999;3;0;12,87203;4,182549
1;17267;12115;40;3,819999;3;0;12,93527;4,19919
1;17267;12115;40;3,839999;3;0;12,99901;4,215877
1;17267;12115;40;3,859999;3;0;13,06247;4,232403
1;17267;12115;40;3,879999;3;1;13,12782;4,249333
1;17267;12115;40;3,899999;3;1;13,19124;4,265678
1;17267;12115;40;3,919999;3;1;13,25753;4,282677
1;17267;12115;40;3,939999;3;1;13,32184;4,29908
1;17267;12115;40;3,959999;3;1;13,38747;4,315738
1;17267;12115;40;3,979999;3;1;13,45308;4,332306
1;17267;12115;40;3,999999;3;1;13,51686;4,348333
1;17267;12115;40;4,019999;3;1;13,58337;4,36496
1;17267;12115;40;4,039999;3;1;13,65048;4,381652
1;17267;12115;40;4,059999;3;1;13,71858;4,398509
1;17267;12115;40;4,079999;3;1;13,78547;4,414985
1;17267;12115;40;4,099999;3;1;13,85349;4,431657
1;17267;12115;40;4,119999;3;1;13,9214;4,44822
1;17267;12115;40;4,139999;3;1;13,99189;4,465328
1;17267;12115;40;4,159999;3;1;14,0614;4,48212
1;17267;12115;40;4,179999;3;1;14,12993;4,498592
1;17267;12115;40;4,199999;3;1;14,19906;4,515131
1;19085;8457;44;4,219999;3;1;14,26866;4,531701
1;19085;8457;44;4,239999;3;1;14,33794;4,548118
1;19085;8457;44;4,259999;3;1;14,40836;4,564728
1;19085;8457;44;4,279999;3;2;14,48053;4,58167
1;19085;8457;44;4,299999;3;2;14,5522;4,598414
1;19085;8457;44;4,319999;3;2;14,62337;4,614966
1;19085;8457;44;4,339999;3;2;14,69442;4,631413
1;19085;8457;44;4,359999;3;2;14,76804;4,648376
1;19085;8457;44;4,379999;3;2;14,84016;4,664916
1;19085;8457;44;4,399999;3;2;14,91276;4,681492
1;19085;8457;44;4,419999;3;2;14,98695;4,698354
1;19085;8457;44;4,439999;3;2;15,05955;4,71478
1;19085;8457;44;4,459999;3;2;15,13422;4,731596
1;19085;8457;44;4,479999;3;2;15,20805;4,74815
1;19085;8457;44;4,499999;3;2;15,2831;4,764903
1;19085;8457;44;4,519999;3;2;15,35844;4,781644
1;19085;8457;44;4,539999;3;2;15,43345;4,798239
1;19085;8457;44;4,559999;3;2;15,51073;4,815262
1;19085;8457;44;4,579998;3;2;15,60773;4,836533
1;19085;8457;44;4,599998;3;2;15,66039;4,848032
1;19085;8457;44;4,619998;3;2;15,73758;4,864811
1;19085;8457;44;4,639998;3;2;15,81516;4,881605
1;19085;8457;44;4,659998;3;2;15,89091;4,89793
1;19085;8457;44;4,679998;3;2;15,96845;4,91457
1;19085;8457;44;4,699998;3;2;16,04669;4,931288
1;19085;8457;44;4,719998;3;2;16,12597;4,948155
1;19085;8457;44;4,739998;3;2;16,20387;4,964659
1;19085;8457;44;4,759998;3;2;16,28463;4,981697
1;19085;8457;44;4,779998;3;2;16,36385;4,99834
1;19085;8457;44;4,799998;3;2;16,44215;5,01472
1;19085;8457;44;4,819998;3;2;16,52268;5,031498
1;19085;8457;44;4,839998;3;2;16,60196;5,047946
1;19085;8457;44;4,859998;3;2;16,6824;5,064567
1;19085;8457;44;4,879998;3;2;16,76488;5,081538
1;19085;8457;44;4,899998;3;2;16,84528;5,098012
1;19085;8457;44;4,919998;3;2;16,9259;5,114467
1;19085;8457;44;4,939998;3;2;17,00837;5,131227
1;19085;8457;44;4,959998;3;2;17,09076;5,147905
1;19085;8457;44;4,979998;3;2;17,17347;5,164582
1;19085;8457;44;4,999998;3;2;17,25637;5,181229
1;19085;8457;44;5,019998;3;2;17,33951;5,197857
1;19085;8457;44;5,039998;3;2;17,42328;5,214543
1;19085;8457;44;5,059998;3;2;17,50804;5,231362
1;19085;8457;44;5,079998;3;2;17,5925;5,248054
1;19085;8457;44;5,099998;3;2;17,67721;5,264728
1;19085;8457;44;5,119998;3;2;17,76192;5,281338
1;19085;8457;44;5,139998;3;2;17,8463;5,29782
1;19085;8457;44;5,159998;3;2;17,93267;5,314622
1;19085;8457;44;5,179998;3;2;18,01773;5,331108
1;19085;8457;44;5,199998;3;2;18,1069;5,348322
1;19085;8457;44;5,219998;3;2;18,19061;5,36442
1;19085;8457;44;5,239998;3;2;18,27831;5,38122
1;19085;8457;44;5,259998;3;2;18,36502;5,397768
1;19085;8457;44;5,279998;3;2;18,45287;5,41447
1;19085;8457;44;5,299998;3;2;18,5398;5,430934
1;19085;8457;44;5,319998;3;2;18,62892;5,447749
1;19085;8457;44;5,339998;3;2;18,71706;5,464315
1;11430;17746;51;5,359998;3;2;18,80784;5,481317
1;11430;17746;51;5,379998;3;2;18,89899;5,498322
1;11430;17746;51;5,399998;3;2;18,98928;5,515105
1;11430;17746;51;5,419998;3;2;19,07916;5,531749
1;11430;17746;51;5,439998;3;2;19,17076;5,54865
1;11430;17746;51;5,459998;3;2;19,25957;5,564974
1;11430;17746;51;5,479998;3;2;19,3512;5,581757
1;11430;17746;51;5,499998;3;2;19,44222;5,598367
1;11430;17746;51;5,519998;3;2;19,53362;5,614984
1;11430;17746;51;5,539998;3;2;19,62526;5,631586
1;11430;17746;51;5,559998;3;2;19,71825;5,64837
1;11430;17746;51;5,579998;3;3;19,81171;5,66518
1;11430;17746;51;5,599998;3;3;19,90353;5,681636
1;11430;17746;51;5,619998;3;3;19,99894;5,698673
1;11430;17746;51;5,639997;3;3;20,09016;5,714904
1;11430;17746;51;5,659997;3;3;20,18446;5,731624
1;11430;17746;51;5,679997;3;3;20,27883;5,748297
1;11430;17746;51;5,699997;3;3;20,37307;5,76489
1;11430;17746;51;5,719997;3;3;20,46854;5,781638
1;11430;17746;51;5,739997;3;3;20,56346;5,798233
1;11430;17746;51;5,759997;3;3;20,65918;5,814908
1;11430;17746;51;5,779997;3;3;20,75576;5,831676
1;11430;17746;51;5,799997;3;3;20,8518;5,848292
1;11430;17746;51;5,819997;3;3;20,94816;5,864906
1;11430;17746;51;5,839997;3;3;21,04487;5,881523
1;11430;17746;51;5,859997;3;3;21,14336;5,898387
1;11430;17746;51;5,879997;3;3;21,23896;5,914701
1;11430;17746;51;5,899997;3;3;21,33774;5,9315
1;11430;17746;51;5,919997;3;3;21,43641;5,948225
1;11430;17746;51;5,939997;3;3;21,53483;5,964849
1;11430;17746;51;5,959997;3;3;21,63372;5,981497
1;11430;17746;51;5,979997;3;3;21,73399;5,998322
1;11430;17746;51;5,999997;3;3;21,8293;6,01426
1;11430;17746;51;6,019997;3;3;21,92932;6,03093
1;11430;17746;51;6,039997;3;3;22,03007;6,047665
1;11430;17746;51;6,059997;3;3;22,1308;6,064342
1;11430;17746;51;6,079997;3;3;22,22997;6,080707
1;11430;17746;51;6,099997;3;3;22,33128;6,097371
1;11430;17746;51;6,119997;3;3;22,43269;6,113996
1;11430;17746;51;6,139997;3;3;22,53487;6,130691
1;11430;17746;51;6,159997;3;3;22,63671;6,147277
1;11430;17746;51;6,179997;3;3;22,74018;6,164075
1;11430;17746;51;6,199997;3;3;22,84321;6,180746
1;11430;17746;51;6,219997;3;3;22,94816;6,197674
1;11430;17746;51;6,239997;3;3;23,04942;6,213953
1;11430;17746;51;6,259997;3;3;23,15411;6,230731
1;11430;17746;51;6,279997;3;3;23,25745;6,247238
1;11430;17746;51;6,299997;3;3;23,36289;6,264029
1;11430;17746;51;6,319997;3;3;23,46847;6,280788
1;11430;17746;51;6,339997;3;3;23,57321;6,297359
1;11430;17746;51;6,359997;3;3;23,68017;6,31423
1;11430;17746;51;6,379997;3;3;23,78427;6,330599
1;11430;17746;51;6,399997;3;3;23,8932;6,347673
1;11430;17746;51;6,419997;3;3;24,00112;6,364535
1;11430;17746;51;6,439997;3;3;24,10336;6,38046
1;11430;17746;51;6,459997;3;3;24,21128;6,397218
1;11430;17746;51;6,479997;3;3;24,3187;6,413846
1;11430;17746;51;6,499997;3;3;24,42757;6,430647
1;11430;17746;51;6,519997;3;3;24,5343;6,447066
1;11430;17746;51;6,539997;3;3;24,64368;6,463844
1;9283;23652;74;6,559997;3;4;24,75338;6,480617
1;9283;23652;74;6,549996;3;4;24,86247;6,497246
1;9283;23652;74;6,539996;3;4;24,97048;6,513737
1;9283;23652;74;6,529996;3;4;25,07911;6,530346
1;9283;23652;74;6,519996;3;4;25,1882;6,547052
1;9283;23652;74;6,509995;3;4;25,29772;6,56385
1;9283;23652;74;6,499995;3;4;25,40532;6,580378
1;9283;23652;74;6,489995;3;4;25,51336;6,597001
1;9283;23652;74;6,479995;3;4;25,62249;6,613815
1;9283;23652;74;6,469995;3;4;25,73012;6,630425
1;9283;23652;74;6,459994;3;4;25,83744;6,647012
1;9283;23652;74;6,449994;3;4;25,94577;6,663782
1;9283;23652;74;6,439994;3;4;26,05252;6,680333
1;9283;23652;74;6,429994;3;4;26,15991;6,697008
1;9283;23652;74;6,419993;3;4;26,26723;6,713698
1;9283;23652;74;6,409993;3;4;26,3746;6,730423
1;9283;23652;74;6,399993;3;4;26,48092;6,747009
1;9283;23652;74;6,389993;3;4;26,58731;6,763632
1;9283;23652;74;6,379992;3;4;26,69359;6,780266
1;9283;23652;74;6,369992;3;4;26,80045;6,797014
1;9283;23652;74;6,359992;3;4;26,90621;6,813617
1;9283;23652;74;6,349992;3;4;27,01299;6,830407
1;9283;23652;74;6,339992;3;4;27,11795;6,846937
1;9283;23652;74;6,329991;3;4;27,22405;6,863671
1;9283;23652;74;6,319991;3;4;27,32899;6,880249
1;9283;23652;74;6,309991;3;4;27,43417;6,896892
1;9283;23652;74;6,299991;3;4;27,53986;6,91364
1;9283;23652;74;6,28999;3;4;27,64483;6,930303
1;9283;23652;74;6,27999;3;4;27,74905;6,946872
1;9283;23652;74;6,26999;3;4;27,85382;6,963555
1;9283;23652;74;6,25999;3;4;27,9585;6,980251
1;9283;23652;74;6,24999;3;4;28,0627;6,996895
1;9283;23652;74;6,239989;3;4;28,16656;7,013513
1;9283;23652;74;6,229989;3;5;28,27096;7,030245
1;9283;23652;74;6,219989;3;5;28,37412;7,046803
1;9283;23652;74;6,209989;3;5;28,47797;7,0635
1;9283;23652;74;6,199988;3;5;28,58087;7,08007
1;9283;23652;74;6,189988;3;5;28,684;7,096703
1;9283;23652;74;6,179988;3;5;28,78745;7,113416
1;9283;23652;74;6,169988;3;5;28,89093;7,13016
1;9283;23652;74;6,159987;3;5;28,9936;7,1468
1;9283;23652;74;6,149987;3;5;29,09635;7,163481
1;9283;23652;74;6,139987;3;5;29,19843;7,18008
1;9283;23652;74;6,129987;3;5;29,30123;7,196821
1;9283;23652;74;6,119987;3;5;29,4025;7,213342
1;9283;23652;74;6,109986;3;5;29,50443;7,229997
1;9283;23652;74;6,099986;3;5;29,60692;7,246771
1;9283;23652;74;6,089986;3;6;29,70834;7,263398
1;9283;23652;74;6,079986;3;6;29,80954;7,280015
1;9283;23652;74;6,069985;3;6;29,91047;7,296616
1;9283;23652;74;6,059985;3;6;30,01166;7,313287
1;9283;23652;74;6,049985;3;6;30,11326;7,330052
1;9283;23652;74;6,039985;3;6;30,21382;7,346673
1;9283;23652;74;6,029984;3;6;30,31418;7,36329
1;9283;23652;74;6,019984;3;6;30,41532;7,380062
1;9283;23652;74;6,009984;3;6;30,51508;7,396634
1;9283;23652;74;5,999984;3;6;30,6153;7,413309
1;9283;23652;74;5,989984;3;6;30,71497;7,429922
1;9283;23652;74;5,979983;3;6;30,815;7,446621
1;9283;23652;74;5,969983;3;6;30,91478;7,463306
1;9283;23652;74;5,959983;3;6;31,01363;7,479864
1;9283;23652;74;5,949983;3;6;31,11305;7,496545
1;19916;12690;67;5,939982;3;6;31,21225;7,513218
1;19916;12690;67;5,929982;3;7;31,31174;7,529968
1;19916;12690;67;5,919982;3;7;31,41019;7,546569
1;19916;12690;67;5,909982;3;7;31,50918;7,563291
1;19916;12690;67;5,899981;3;7;31,60762;7,579947
1;19916;12690;67;5,889981;3;7;31,70528;7,5965
1;19916;12690;67;5,879981;3;7;31,80356;7,613186
1;19916;12690;67;5,869981;3;7;31,90138;7,629822
1;19916;12690;67;5,859981;3;7;31,99928;7,6465
1;19916;12690;67;5,84998;3;7;32,09715;7,663202
1;19916;12690;67;5,83998;3;7;32,19481;7,679896
1;19916;12690;67;5,82998;3;7;32,29189;7,696519
1;19916;12690;67;5,81998;3;7;32,38884;7,713149
1;19916;12690;67;5,809979;3;7;32,48586;7,729818
1;19916;12690;67;5,799979;3;7;32,58252;7,746456
1;19916;12690;67;5,789979;3;7;32,67923;7,763131
1;19916;12690;67;5,779979;3;7;32,77571;7,779795
1;19916;12690;67;5,769979;3;7;32,87166;7,796395
1;19916;12690;67;5,759978;3;7;32,96809;7,813106
1;19916;12690;67;5,749978;3;7;33,06438;7,829823
1;19916;12690;67;5,739978;3;7;33,15989;7,846433
1;19916;12690;67;5,729978;3;7;33,25682;7,863321
1;19916;12690;67;5,719977;3;7;33,35401;7,880282
1;19916;12690;67;5,709977;3;7;33,44693;7,896527
1;19916;12690;67;5,699977;3;7;33,54164;7,913113
1;19916;12690;67;5,689977;3;7;33,63671;7,929793
1;19916;12690;67;5,679976;3;7;33,73112;7,946385
1;19916;12690;67;5,669976;3;7;33,82505;7,962921
1;19916;12690;67;5,659976;3;7;33,92383;7,980342
