reward;delta;theta;lowAlpha;HighAlpha;lowBeta;highBeta;lowGamma;highGamma;attention;currentProgress;timestamp(s)
1,306608;0,7177696;1;1;1;1;1;156;0;0,02
1,306608;0,7177696;1;1;1;1;1;156;0;0,0360957
1,306608;0,7177696;1;1;1;1;1;156;0;0,0409383
1,306608;0,7177696;1;1;1;1;1;156;0;0,0533854
1,306608;0,7177696;1;1;1;1;1;156;0;0,0616927
1,306608;0,7177696;1;1;1;1;1;156;0;0,0723943
1,306608;0,7177696;1;1;1;1;1;156;0;0,0814207
1,306608;0,7177696;1;1;1;1;1;156;0;0,0859687
1,306608;0,7177696;1;1;1;1;1;156;0;0,0979413
1,306608;0,7177696;1;1;1;1;1;156;0;0,1094838
1,306608;0,7177696;1;1;1;1;1;156;0;0,1292794
1,306608;0,7177696;1;1;1;1;1;156;0;0,1398477
1;0;0;0;0;0;0;056;0;0,162988
1;0;0;0;0;0;0;056;0;0,1918211
1;0;0;0;0;0;0;056;0;0,2220353
1;0;0;0;0;0;0;056;0;0,2548471
1;0;0;0;0;0;0;056;0;0,2864506
1;0;0;0;0;0;0;056;0;0,3160853
1;0;0;0;0;0;0;056;0;0,3498059
1;0;0;0;0;0;0;056;0;0,3781006
1;0;0;0;0;0;0;056;0;0,4088622
1;0;0;0;0;0;0;056;0;0,4395063
1;0;0;0;0;0;0;056;0;0,4689566
1;0;0;0;0;0;0;056;0;0,5005201
1;0;0;0;0;0;0;056;0;0,5314928
1;0;0;0;0;0;0;056;0;0,5622367
1;0;0;0;0;0;0;056;0;0,5938294
1;0;0;0;0;0;0;056;0;0,6242125
1;0;0;0;0;0;0;056;0;0,6551662
1;0;0;0;0;0;0;056;0;0,6862774
1;0;0;0;0;0;0;056;0;0,7202692
1;0;0;0;0;0;0;056;0;0,7481582
1;0;0;0;0;0;0;056;0;0,7792498
1;0;0;0;0;0;0;056;0;0,8099307
1;0;0;0;0;0;0;056;0;0,8399317
1;0;0;0;0;0;0;056;0;0,8705203
1;0;0;0;0;0;0;056;0;0,9045245
1;0;0;0;0;0;0;056;0;0,9335661
1;0;0;0;0;0;0;056;0;0,9638427
1;0;0;0;0;0;0;056;0;0,9951095
1;0;0;0;0;0;0;056;0;1,025586
1;0;0;0;0;0;0;056;0;1,056922
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,088562
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,120085
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,150742
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,181476
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,211357
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,24261
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,275542
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,305584
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,338397
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,36776
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,400558
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,431101
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,462114
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,491793
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,5228
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,554718
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,584558
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,615729
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,645652
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,677449
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,712468
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,740595
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,772189
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,804705
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,835715
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,864746
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,897214
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,929046
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,957151
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;1,989066
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;2,018734
1,451578;0,4890631;0,4176533;0,3440638;0,8692105;0,1705789;0,2863103;0,298367456;0;2,048654
