run;lowBeta;highBeta;attention;velocity;currentLife;timestamp(s)
2;2817;3856;47;8,95;3;49,90449
2;2147;4744;27;8,95;3;50,95385
2;9540;17036;37;8,95;3;52,91986
2;7552;9622;43;8,95;3;53,88602
2;33666;10446;56;8,95;3;54,88507
2;15303;7814;34;8,95;3;55,88422
2;3380;23246;35;8,95;3;56,85024
2;26293;27513;34;8,95;3;57,88305
2;22810;17207;29;8,95;3;58,85015
2;22399;15750;47;8,95;3;59,84942
2;35963;54508;56;8,95;3;60,81601
2;32745;60840;57;8,95;3;61,83176
2;2106;11565;57;8,95;3;62,8642
2;3973;10894;48;8,95;3;63,81381
2;64741;69607;27;8,95;3;65,81248
2;187049;184447;26;8,95;3;66,79494
2;80286;29545;17;8,95;3;67,78419
2;11547;22310;13;8,95;3;68,82739
2;5209;20014;26;8,95;3;69,77684
2;20041;74013;24;8,95;3;70,79293
2;61815;223073;38;8,95;3;71,79326
2;32928;41236;47;8,95;3;72,77285
2;13770;17303;37;8,95;3;73,75829
2;2445;1957;27;8,95;3;74,75984
2;21191;7803;14;8,95;3;75,75641
2;13282;20816;14;8,95;3;76,75613
2;18796;29020;17;8,95;3;77,73889
2;7401;12469;21;8,95;3;78,72142
2;12602;6663;21;8,95;3;79,72141
2;35394;51401;23;8,95;3;80,7049
2;6705;6072;17;8,95;3;81,73656
2;9959;16628;23;8,95;3;82,68631
2;35153;35664;24;8,95;3;83,71937
2;19541;15506;21;8,95;3;84,71948
2;1053;4260;30;8,95;3;85,71761
2;54103;60762;40;8,95;3;86,68402
2;5186;12981;44;8,95;3;87,70005
2;32306;49596;43;8,95;3;88,66675
2;2331;5350;47;8,95;3;89,66591
2;2945;2247;38;8,95;3;90,68159
2;20310;61764;40;8,95;3;91,64788
2;6878;9186;35;8,95;3;92,66381
2;24464;45789;30;8,95;3;93,66354
2;8273;4843;20;8,95;3;94,63065
2;2139;3971;20;8,95;3;95,6296
2;3823;4076;27;8,95;3;96,66196
2;16411;39397;30;8,95;3;97,62885
2;1177;3129;38;8,95;3;98,62804
2;5115;3833;35;8,95;3;99,62681
2;5857;14997;30;8,95;3;100,6434
2;16855;26386;35;8,95;3;101,5762
2;19384;45277;41;8,95;3;102,5757
2;2642;4927;47;8,95;3;103,5746
2;16229;13738;43;8,95;3;104,5576
2;79684;40015;24;8,95;3;105,6237
2;22395;27524;20;8,95;3;106,6064
2;8424;69579;17;8,95;3;107,5896
2;4669;10961;10;8,95;3;108,6052
2;13250;8777;10;8,95;3;109,573
2;9015;17278;17;8,95;3;110,5381
2;4125;2360;16;8,95;3;111,5875
2;59687;42657;24;8,95;3;112,5532
2;19398;58973;35;8,95;3;113,5029
2;12674;13365;29;8,95;3;114,5364
2;27067;5380;17;8,95;3;115,5357
2;7900;12264;20;8,95;3;116,502
2;3426;2712;13;8,95;3;117,5341
2;19095;57849;13;8,95;3;118,5333
2;22576;16939;27;8,95;3;119,516
2;6771;13178;30;8,95;3;120,4655
2;10934;23167;40;8,95;3;121,4813
2;4952;11732;29;8,95;3;122,4976
2;25636;16803;26;8,95;3;123,4972
2;18293;25135;34;8,95;3;124,4965
2;37409;66559;35;8,95;3;125,4464
2;2741;2900;44;8,95;3;126,4631
2;13548;19798;38;8,95;3;128,4186
2;17365;12953;30;8,95;3;129,4112
2;10089;44052;35;8,95;3;130,4438
2;33166;48830;44;8,95;3;131,4427
2;13714;10580;50;8,95;3;132,4088
2;11542;10987;53;8,95;3;133,425
2;6276;20977;56;8,95;3;134,408
2;21682;34451;51;8,95;3;135,3905
2;4358;5391;47;8,95;3;136,4069
2;20485;28120;53;8,95;3;137,3729
2;3887;6232;30;8,95;3;138,3723
2;3133;6869;26;8,95;3;139,3717
2;12260;14024;23;8,95;3;140,3548
2;22333;15817;38;8,95;3;142,3372
2;6761;6584;27;8,95;3;143,3196
2;22596;20537;29;8,95;3;144,3193
2;8628;17640;27;8,95;3;145,3187
2;3332;1276;17;8,95;3;146,3186
2;20538;13413;24;8,95;3;147,3175
2;8438;24266;37;8,95;3;148,3012
2;16337;34778;47;8,95;3;149,3005
2;15930;12056;47;8,95;3;151,2659
2;11103;18141;54;8,95;3;152,2648
2;8917;17052;47;8,95;3;153,2641
2;4114;4016;51;8,95;3;154,2635
2;32795;15367;44;8,95;3;155,2653
2;4639;13768;21;8,95;3;157,2954
2;25547;30616;34;8,95;3;158,2783
2;3715;1646;60;8,95;3;160,2105
2;10212;14876;54;8,95;3;161,244
2;9564;9148;34;8,95;3;162,2103
2;7139;9356;23;8,95;3;163,2089
2;6344;6334;23;8,95;3;164,2251
2;5114;6607;20;8,95;3;165,1909
2;3356;14204;34;8,95;3;166,2071
2;10828;12329;43;0;2;167,2086
2;12376;18739;63;8,95;2;169,1721
2;10415;20913;69;10,18003;2;170,1556
2;17300;6206;51;11,36005;2;171,1721
2;21768;18520;30;8,95;2;172,1542
2;7927;8616;27;8,95;2;173,1366
2;3350;4198;16;8,95;2;174,1528
2;8894;6989;26;8,95;2;175,1204
2;10631;12960;34;8,95;2;176,1861
2;1673;3314;35;8,95;2;177,1687
2;8596;13173;38;8,95;2;178,1511
2;11156;14785;38;8,95;2;180,1187
2;13943;10964;44;8,95;2;181,1009
2;6952;6203;40;8,95;2;182,1161
2;4444;17045;53;8,95;2;183,1145
2;23206;7661;47;8,95;2;184,0819
2;11934;7240;38;8,95;2;185,0976
2;5425;5623;37;8,95;2;186,0963
2;6411;9869;24;8,95;2;187,0456
2;14311;6277;20;8,95;2;188,0556
2;11270;11164;24;8,95;2;189,0608
2;5408;7293;37;8,95;2;190,062
2;2647;13603;44;8,95;2;191,0437
2;6849;28000;64;8,95;2;192,0266
2;10109;13928;67;10,18003;2;193,029
2;12381;12755;53;11,26005;2;194,042
2;35244;7586;17;8,95;2;196,0241
2;68548;33257;10;8,95;2;197,0106
2;11927;10984;16;8,95;2;198,0066
2;5384;13087;35;8,95;2;199,0224
2;11999;4085;38;8,95;2;200,0055
2;13832;11907;47;8,95;2;201,0054
2;1153;1313;43;8,95;2;202,0213
2;7890;7647;35;8,95;2;203,0049
2;23371;4569;29;8,95;2;203,9531
2;13276;17889;30;8,95;2;205,0029
2;18076;10772;40;8,95;2;205,9695
2;4688;7618;44;8,95;2;206,9522
2;8395;3960;40;8,95;2;208,9342
2;2769;2009;34;8,95;2;209,9165
2;6108;23246;27;8,95;2;210,8995
2;11730;14731;29;8,95;2;211,9321
2;10067;6397;47;8,95;2;212,9148
2;5826;6953;50;8,95;2;213,8977
2;3081;1551;43;8,95;2;214,8973
2;6639;5184;40;8,95;2;215,9465
2;5124;12965;40;8,95;2;216,9128
2;3814;2855;34;8,95;2;217,9288
2;3670;9017;41;8,95;2;218,8787
2;6454;16075;43;8,95;2;219,8946
2;11541;6608;29;8,95;2;220,8615
2;2776;2039;21;8,95;2;221,8939
2;5095;6858;16;8,95;2;222,8763
2;1244;1548;7;8,95;2;223,8602
2;13553;13672;24;8,95;2;224,8751
2;8469;7228;40;8,95;2;226,8572
2;12434;11059;47;8,95;2;227,8234
2;3397;3907;30;8,95;2;228,856
2;8915;19034;41;8,95;2;229,7891
2;21480;12392;40;8,95;2;230,8549
2;2954;6261;41;8,95;2;231,7711
2;2740;1986;43;8,95;2;232,8041
2;20508;6572;29;8,95;2;233,8036
2;7954;10681;26;8,95;2;234,8205
2;7948;6479;29;8,95;2;235,8195
2;7366;18130;37;8,95;2;236,7524
2;6910;12941;38;8,95;2;237,8013
2;7436;6391;40;8,95;2;238,751
2;19829;9884;34;8,95;2;239,7837
2;21935;18715;41;8,95;2;240,7499
2;2343;8645;56;8,95;2;241,7328
2;11887;11924;53;8,95;2;242,7318
2;13270;33818;48;8,95;2;244,731
2;13047;9867;35;8,95;2;245,7328
2;4521;25921;44;0;1;246,731
2;18188;10020;41;8,95;1;247,6963
2;5755;9419;44;8,95;1;248,6984
2;16953;3904;43;8,95;1;249,6785
2;7171;10184;34;8,95;1;250,6612
2;12978;14991;37;8,95;1;251,6776
2;16100;10219;24;8,95;1;252,6935
2;7459;13369;23;8,95;1;253,7105
2;4104;11312;30;8,95;1;254,6923
2;9927;9909;30;8,95;1;255,6755
2;626;2588;35;8,95;1;256,6707
2;22597;15132;43;8,95;1;257,6448
2;3130;27361;56;8,95;1;258,6407
2;13102;10048;61;8,95;1;259,6401
2;2552;6923;63;10,12003;1;260,6056
2;11408;12580;63;11,30005;1;261,605
2;5408;15108;50;12,52008;1;262,6379
2;20003;22482;51;9,67007;1;263,5876
2;23255;10578;60;8,95;1;264,6201
2;9935;25828;60;8,95;1;265,5863
2;8557;11702;66;8,95;1;266,6197
2;9669;16254;66;10,12003;1;267,6184
2;11138;9211;60;11,32005;1;268,6179
2;13676;11165;57;8,95;1;269,6001
2;2006;3953;48;8,95;1;270,5835
2;3591;3721;37;8,95;1;271,5847
2;6619;7952;34;8,95;1;272,5662
2;12053;15185;43;8,95;1;273,5486
2;39638;15678;41;8,95;1;275,5145
2;7588;11175;41;8,95;1;276,5141
2;14415;24594;48;8,95;1;277,5129
2;7604;13812;38;8,95;1;278,5291
2;10026;12320;51;8,95;1;279,512
2;18147;5474;47;8,95;1;280,5452
2;13431;10629;38;8,95;1;283,5098
2;11952;19154;53;8,95;1;284,4926
2;9258;6753;51;8,95;1;285,4919
2;7482;6984;44;8,95;1;286,4926
2;23561;25717;51;8,95;1;287,4916
2;9069;11224;47;8,95;1;288,4438
2;7357;9361;53;8,95;1;289,4905
2;43057;22516;61;8,95;1;290,4902
2;6887;11356;64;9,940022;1;291,4391
2;11239;25652;63;10,98005;1;292,4723
2;3734;11522;70;11,92007;1;293,4385
2;51673;10545;60;13,04009;1;294,4376
2;22840;10492;47;10,24008;1;295,4205
2;4694;15508;53;8,95;1;296,4361
2;6149;3870;40;8,95;1;298,435
2;7403;7524;47;8,95;1;299,4012
2;59541;30500;34;8,95;1;300,4171
2;2024;3907;24;8,95;1;301,3831
2;10433;6585;27;8,95;1;302,4159
2;15028;11803;23;8,95;1;303,3985
2;6120;14463;34;8,95;1;304,3524
2;33839;12699;29;8,95;1;305,3644
2;13408;22734;41;8,95;1;307,3469
2;4321;18977;47;8,95;1;308,3462
2;10066;26157;64;8,95;1;309,3622
2;5669;16907;69;10,14003;1;310,3283
2;14191;11658;60;12,48008;1;312,3107
2;12953;12947;51;9,480068;1;313,3101
2;8565;7689;38;8,95;1;314,3263
2;45715;11493;27;8,95;1;315,2925
2;2290;3624;27;8,95;1;316,3183
2;89514;69916;20;8,95;1;317,3076
2;8576;9041;27;8,95;1;318,291
2;1894;921;30;8,95;1;319,2911
2;19993;25302;24;8,95;1;320,2399
2;4859;8358;24;8,95;1;321,2724
2;22835;7323;27;8,95;1;323,2554
2;15325;8152;37;8,95;1;324,254
2;13760;4742;38;8,95;1;325,2536
2;6189;5837;27;8,95;1;326,2864
2;4871;19661;43;8,95;1;327,1975
2;2396;4582;44;8,95;1;328,2347
2;3518;3226;54;8,95;1;330,2356
2;4771;8769;53;8,95;1;331,2007
