run;lowBeta;highBeta;attention;velocity;currentLife;timestamp(s)
2;14896;8611;38;13,78011;1;306,4874
2;7293;10021;37;10,7301;1;307,5023
2;3212;9421;24;8,95;1;308,469
2;10060;8552;26;8,95;1;309,468
2;22491;7789;27;8,95;1;310,4674
2;11980;8217;21;8,95;1;311,4501
2;12212;6079;16;8,95;1;312,4663
2;11523;9046;24;8,95;1;313,4325
2;5805;9873;27;8,95;1;314,4651
2;9760;8588;37;8,95;1;315,4323
2;10754;3238;30;8,95;1;316,3976
2;17640;5815;24;8,95;1;317,397
2;14244;5793;24;8,95;1;318,4464
2;3953;11205;34;8,95;1;319,43
2;5030;15082;50;8,95;1;320,3788
2;17175;8511;56;8,95;1;321,4116
2;22394;3985;64;8,95;1;322,3776
2;1976;3262;47;10,22003;1;323,3936
2;4704;8672;35;8,95;1;324,3431
2;19156;10726;21;8,95;1;325,36
2;4873;3028;16;8,95;1;326,3421
2;17203;7469;35;8,95;1;327,3416
2;13404;7605;38;8,95;1;328,3245
2;2957;5107;47;8,95;1;329,3408
2;5088;9602;48;8,95;1;330,3398
2;7549;4067;38;8,95;1;331,3394
2;4621;7206;37;8,95;1;332,3388
2;44876;27472;47;8,95;1;333,3549
2;5565;9394;48;8,95;1;334,3213
2;6698;8599;51;8,95;1;335,3038
2;8525;7654;60;8,95;1;336,3367
2;9095;9922;48;8,95;1;337,3035
2;7251;5906;43;8,95;1;338,2856
2;13728;14730;50;8,95;1;339,2851
2;7424;10284;56;8,95;1;340,3015
2;23429;12285;77;8,95;1;342,2666
2;21577;7153;67;10,20003;1;343,2661
2;11742;15765;56;11,36005;1;344,2323
2;17014;13066;48;8,95;1;345,2151
2;4812;8372;47;8,95;1;347,1973
2;10289;10739;53;8,95;1;348,2469
2;10511;5970;57;8,95;1;349,263
2;3923;10150;75;8,95;1;350,2292
2;9075;9007;74;10,16003;1;351,1954
2;16568;4748;61;11,38005;1;352,2112
2;11935;9581;56;12,54008;1;353,1774
2;1950;10091;50;9,490069;1;354,1948
2;7280;7502;50;8,95;1;355,2097
2;3504;8824;57;8,95;1;356,1933
2;4995;5829;51;8,95;1;357,1919
2;20616;4724;41;8,95;1;358,1581
2;6624;10761;40;8,95;1;359,1747
2;16189;14709;44;8,95;1;360,1903
2;9556;5582;43;8,95;1;361,173
2;13872;13693;56;8,95;1;362,1724
2;13357;9509;61;8,95;1;363,1552
2;11011;7842;48;10,18003;1;364,1383
2;8755;8365;51;8,95;1;365,1382
2;10014;9674;47;8,95;1;366,1379
2;29675;8027;40;8,95;1;367,1197
2;30281;39422;50;8,95;1;368,1025
2;1515;2432;50;8,95;1;369,0686
2;6126;4407;40;8,95;1;370,0848
2;2904;9636;48;8,95;1;371,0851
2;6792;25542;53;8,95;1;372,117
2;13985;13618;63;8,95;1;373,0674
2;11798;11437;80;10,22003;1;374,0833
2;14013;10923;80;8,95;1;375,0655
2;2739;1412;56;8,95;1;376,0982
2;7395;8097;54;8,95;1;377,0815
2;9544;8632;47;8,95;1;378,0307
2;15623;7246;44;8,95;1;379,0299
2;9533;12424;66;8,95;1;380,046
2;4049;9565;61;10,20003;1;381,0456
2;11547;6044;60;11,34005;1;381,9952
2;11402;5077;60;8,95;1;383,0111
2;8159;8476;51;8,95;1;384,0447
2;12935;7283;53;8,95;1;385,0266
2;13605;12045;57;8,95;1;385,9763
2;5570;22556;57;8,95;1;387,0255
2;8562;8480;61;8,95;1;387,9917
2;4520;6073;57;10,22003;1;389,0078
2;7294;10298;61;8,95;1;389,9911
2;8960;6187;53;0,02;0;390,9908
2;6656;8934;51;-0,05;0;391,9562
