run;lowBeta;highBeta;attention;velocity;currentLife;timestamp(s)
2;18479;7894;66;3,639987;3;18,8571
2;14125;4063;78;2,95;3;19,84078
2;8682;10449;81;2,95;3;20,78972
2;76318;57888;75;6,050007;3;21,80556
2;7348;3784;66;3,1;3;22,78835
2;133017;45083;63;2,95;3;23,77127
2;13583;10314;54;2,95;3;24,78737
2;29112;41491;67;4,239999;3;25,82001
2;45545;21274;96;2,95;3;27,76901
2;11236;22460;97;6,050007;3;28,78536
2;223277;170180;87;8,950018;3;29,75122
2;5516;8752;87;11,90003;3;30,73489
2;177830;177752;84;14,80004;3;31,73375
2;30489;53454;84;17,75002;3;32,71697
2;87483;46463;84;20,05;3;33,73335
2;24475;38076;84;20,05;3;34,71529
2;159217;236435;84;20,05;3;36,6974
2;73586;49298;84;20,05;3;37,71437
2;120434;91001;84;20,05;3;38,69634
2;99726;49444;84;20,05;3;40,66196
2;48938;119868;84;20,05;3;41,66163
3;3420;7358;80;2,95;3;0,02
3;6138;4300;74;2,95;3;0,6589712
3;28516;17353;66;2,95;3;1,625236
3;8443;9045;67;2,95;3;2,64175
3;10013;4544;29;2,95;3;3,624192
3;4505;13913;61;2,95;3;4,607188
3;107625;19258;35;2,95;3;5,573994
3;8296;8605;43;2,95;3;6,589028
3;23219;24352;70;4,199999;3;7,588495
3;17078;5290;35;2,95;3;8,571368
3;8700;11066;51;2,95;3;10,5537
3;3038;3584;35;4,199999;3;11,55312
3;4369;6460;70;2,95;3;12,53591
3;6038;8022;97;2,95;3;13,55221
3;7245;9236;97;6,050007;3;14,56814
3;11085;12427;100;11,95003;3;16,53362
3;7791;6853;100;14,95004;3;17,53309
3;8104;5610;87;18,00001;3;18,55008
3;12509;5125;70;20,05;3;19,51537
3;6484;5865;54;17,00005;3;20,51484
3;23032;4702;48;18,22007;3;21,53101
3;9662;7740;81;19,4201;3;22,53037
3;7728;6644;81;20,05;3;23,52983
3;10655;13288;91;20,05;3;25,4799
3;3370;15495;81;20,05;3;26,47823
3;7422;5986;70;20,05;3;27,49438
3;8140;8450;75;17,10004;3;28,46061
3;12032;6081;66;14,00005;3;29,49322
3;7005;9630;50;11,05004;3;30,47608
3;9543;5245;67;12,21007;3;31,44228
3;3562;13011;70;9,160057;3;32,45942
3;6610;4647;100;3,260038;3;34,42405
3;7405;4457;94;6,210046;3;35,40768
3;3593;5070;83;9,160057;3;36,39034
3;4782;9262;63;12,21007;3;37,40567
3;4483;7422;64;9,260057;3;38,38845
3;7005;7229;81;6,160046;3;39,42116
3;4660;11697;61;9,060057;3;40,38823
3;5253;14055;63;5,960045;3;41,42095
3;18060;11311;35;2,95;3;43,36904
3;7489;20997;41;2,95;3;45,35124
3;15442;23773;40;4,179999;3;46,33405
3;28442;31439;56;2,95;3;47,33354
3;20061;16156;51;4,179999;3;48,31643
3;41837;27682;35;5,419998;3;49,34899
3;3334;4428;30;2,95;3;50,33194
3;15110;5684;30;2,95;3;51,34816
3;15584;25378;23;2,95;3;52,28086
3;16612;27449;24;2,95;3;54,32965
3;5022;1978;14;2,95;3;55,34585
3;38461;13645;30;2,95;3;59,27697
3;12689;15953;30;2,95;3;60,30971
3;820733;212226;30;2,95;3;61,29253
3;51116;38135;43;2,95;3;62,29239
3;17790;13169;48;4,119999;3;63,22516
3;12333;16808;48;5,359998;3;64,25775
3;48411;77487;48;6,559997;3;65,25742
3;1;1;48;7,719995;3;66,22318
3;1;1;48;8,940017;3;67,23952
3;4793;3531;48;10,12004;3;68,22234
3;3;2;48;12,5201;3;70,22099
